surrogate_setting,dataset,target_type,victim_model,method,metric,k,mean,std,count
MDHG,yoochoose1_64,popular,miasrec,TC-SACP-G,mrr,50,0.06757586256978712,0.014864183482916215,10
MDHG,yoochoose1_64,popular,miasrec,TC-SACP-G,recall,10,0.22685605925077817,0.04901292771413902,10
MDHG,yoochoose1_64,popular,miasrec,TC-SACP-G,recall,20,0.3676661061218648,0.05860264543234861,10
MDHG,yoochoose1_64,popular,miasrec,TC-SACP-G,recall,30,0.43730008229274747,0.06626707973399912,10
MDHG,yoochoose1_64,popular,miasrec,TC-SACP-G,recall,40,0.48534831299867615,0.07217142179374893,10
MDHG,yoochoose1_64,popular,miasrec,TC-SACP-G,recall,50,0.5254803391892375,0.07477305560427942,10
MDHG,yoochoose1_64,popular,srgnn,CREAT,mrr,10,0.04685801505236008,0.0024513097776300685,10
MDHG,yoochoose1_64,popular,srgnn,CREAT,mrr,20,0.0504875497594733,0.0021976503762160997,10
MDHG,yoochoose1_64,popular,srgnn,CREAT,mrr,30,0.051028199022903065,0.002244105694751313,10
MDHG,yoochoose1_64,popular,srgnn,CREAT,mrr,40,0.051239417654543894,0.0023054840054335946,10
MDHG,yoochoose1_64,popular,srgnn,CREAT,mrr,50,0.051388975036239626,0.0023389782496522865,10
MDHG,yoochoose1_64,popular,srgnn,CREAT,recall,10,0.2119628609252567,0.007631422492248743,10
MDHG,yoochoose1_64,popular,srgnn,CREAT,recall,20,0.2619825396257468,0.005840240676689999,10
MDHG,yoochoose1_64,popular,srgnn,CREAT,recall,30,0.27529965293928227,0.014713048955796637,10
MDHG,yoochoose1_64,popular,srgnn,CREAT,recall,40,0.2826612758953808,0.022024646608870012,10
MDHG,yoochoose1_64,popular,srgnn,CREAT,recall,50,0.28946116140112343,0.027619977152959618,10
MDHG,yoochoose1_64,popular,srgnn,DPSBR,mrr,10,0.05003239673509606,0.005840416029735795,10
MDHG,yoochoose1_64,popular,srgnn,DPSBR,mrr,20,0.060848949622927175,0.005279136913194037,10
MDHG,yoochoose1_64,popular,srgnn,DPSBR,mrr,30,0.06522803332547908,0.00530759383870415,10
MDHG,yoochoose1_64,popular,srgnn,DPSBR,mrr,40,0.06762921951346636,0.005313573139113972,10
MDHG,yoochoose1_64,popular,srgnn,DPSBR,mrr,50,0.06913884335919425,0.005284081424222545,10
MDHG,yoochoose1_64,popular,srgnn,DPSBR,recall,10,0.21226340835092486,0.02246227932126176,10
MDHG,yoochoose1_64,popular,srgnn,DPSBR,recall,20,0.3700937421732441,0.017656512257588373,10
MDHG,yoochoose1_64,popular,srgnn,DPSBR,recall,30,0.47854306057461804,0.0238311396039754,10
MDHG,yoochoose1_64,popular,srgnn,DPSBR,recall,40,0.5629611077319403,0.025849517115248726,10
MDHG,yoochoose1_64,popular,srgnn,DPSBR,recall,50,0.6310851908833948,0.027049801000193233,10
MDHG,yoochoose1_64,popular,srgnn,Poisoning-SSL,mrr,10,0.08197104618559758,0.030445233749304555,10
MDHG,yoochoose1_64,popular,srgnn,Poisoning-SSL,mrr,20,0.09142588149467497,0.031142057669165765,10
MDHG,yoochoose1_64,popular,srgnn,Poisoning-SSL,mrr,30,0.09494129671152948,0.03076085435872183,10
MDHG,yoochoose1_64,popular,srgnn,Poisoning-SSL,mrr,40,0.09674883528647191,0.03051378583643488,10
MDHG,yoochoose1_64,popular,srgnn,Poisoning-SSL,mrr,50,0.0978322005947588,0.03033900900746208,10
MDHG,yoochoose1_64,popular,srgnn,Poisoning-SSL,recall,10,0.2350209309814304,0.08003241921825724,10
MDHG,yoochoose1_64,popular,srgnn,Poisoning-SSL,recall,20,0.3723299581380371,0.09930266529772087,10
MDHG,yoochoose1_64,popular,srgnn,Poisoning-SSL,recall,30,0.4601130630791799,0.09731999060722392,10
MDHG,yoochoose1_64,popular,srgnn,Poisoning-SSL,recall,40,0.523270957816022,0.09470963135553354,10
MDHG,yoochoose1_64,popular,srgnn,Poisoning-SSL,recall,50,0.5721689505885721,0.09314000866281252,10
MDHG,yoochoose1_64,popular,srgnn,TC-SACP-C,mrr,10,0.045875646088936003,0.0042112889839281496,10
MDHG,yoochoose1_64,popular,srgnn,TC-SACP-C,mrr,20,0.058141015967483035,0.00408569043527985,10
MDHG,yoochoose1_64,popular,srgnn,TC-SACP-C,mrr,30,0.06334185603320688,0.004110547993717575,10
MDHG,yoochoose1_64,popular,srgnn,TC-SACP-C,mrr,40,0.06619976705823538,0.004053149556483798,10
MDHG,yoochoose1_64,popular,srgnn,TC-SACP-C,mrr,50,0.06794945654656843,0.003990188692693413,10
MDHG,yoochoose1_64,popular,srgnn,TC-SACP-C,recall,10,0.20915954059179215,0.018784396218913597,10
MDHG,yoochoose1_64,popular,srgnn,TC-SACP-C,recall,20,0.3888046083938602,0.01623538365619985,10
MDHG,yoochoose1_64,popular,srgnn,TC-SACP-C,recall,30,0.5180346345128627,0.021198236908675772,10
MDHG,yoochoose1_64,popular,srgnn,TC-SACP-C,recall,40,0.6183512826934774,0.02034921766110777,10
MDHG,yoochoose1_64,popular,srgnn,TC-SACP-C,recall,50,0.6972843393323553,0.019738732503161566,10
MDHG,yoochoose1_64,popular,srgnn,TC-SACP-G,mrr,10,0.05620551421040746,0.005601237136746989,10
MDHG,yoochoose1_64,popular,srgnn,TC-SACP-G,mrr,20,0.06646972595143934,0.005352671901162268,10
MDHG,yoochoose1_64,popular,srgnn,TC-SACP-G,mrr,30,0.0701229992278832,0.005273882743430877,10
MDHG,yoochoose1_64,popular,srgnn,TC-SACP-G,mrr,40,0.0719951482133657,0.0052203380475934974,10
MDHG,yoochoose1_64,popular,srgnn,TC-SACP-G,mrr,50,0.07314892436633703,0.005170045145462236,10
MDHG,yoochoose1_64,popular,srgnn,TC-SACP-G,recall,10,0.23662921750330956,0.019387381946558015,10
MDHG,yoochoose1_64,popular,srgnn,TC-SACP-G,recall,20,0.3856023471322766,0.017612509775524074,10
MDHG,yoochoose1_64,popular,srgnn,TC-SACP-G,recall,30,0.4763408350924899,0.016069059483231146,10
MDHG,yoochoose1_64,popular,srgnn,TC-SACP-G,recall,40,0.5419496225267452,0.017194321953963844,10
MDHG,yoochoose1_64,popular,srgnn,TC-SACP-G,recall,50,0.5940552434791943,0.015859091429406728,10
MDHG,yoochoose1_64,popular,tron,CREAT,mrr,10,0.3293191808450525,0.0714757072461102,10
MDHG,yoochoose1_64,popular,tron,CREAT,mrr,20,0.3344044668728938,0.07320456992500345,10
MDHG,yoochoose1_64,popular,tron,CREAT,mrr,30,0.3372284293212045,0.07397584484189816,10
MDHG,yoochoose1_64,popular,tron,CREAT,mrr,40,0.33895104113672514,0.07415889963478936,10
MDHG,yoochoose1_64,popular,tron,CREAT,mrr,50,0.34015094911013116,0.07412811821486501,10
MDHG,yoochoose1_64,popular,tron,CREAT,recall,10,0.4201584712188301,0.09689572940873158,10
MDHG,yoochoose1_64,popular,tron,CREAT,recall,20,0.4960507681551727,0.12610926376316398,10
MDHG,yoochoose1_64,popular,tron,CREAT,recall,30,0.5668501156266246,0.1509042432045917,10
MDHG,yoochoose1_64,popular,tron,CREAT,recall,40,0.6273846870910493,0.16359463192204213,10
MDHG,yoochoose1_64,popular,tron,CREAT,recall,50,0.6816825914705197,0.16841983958528264,10
MDHG,yoochoose1_64,popular,tron,DPSBR,mrr,10,0.13609074022381318,0.06111696412608447,10
MDHG,yoochoose1_64,popular,tron,DPSBR,mrr,20,0.14886872896556408,0.06178980179476489,10
MDHG,yoochoose1_64,popular,tron,DPSBR,mrr,30,0.15317483466549486,0.061148136788608844,10
MDHG,yoochoose1_64,popular,tron,DPSBR,mrr,40,0.15528894208085953,0.06080874355450475,10
MDHG,yoochoose1_64,popular,tron,DPSBR,mrr,50,0.15647039518382222,0.06053391291046672,10
MDHG,yoochoose1_64,popular,tron,DPSBR,recall,10,0.3699962354122223,0.10443248750828507,10
MDHG,yoochoose1_64,popular,tron,DPSBR,recall,20,0.5565727909936719,0.11534603893820647,10
MDHG,yoochoose1_64,popular,tron,DPSBR,recall,30,0.6632665865944822,0.10055822428606599,10
MDHG,yoochoose1_64,popular,tron,DPSBR,recall,40,0.7372622483552337,0.08968559333274698,10
MDHG,yoochoose1_64,popular,tron,DPSBR,recall,50,0.7905670186257462,0.07827688422337105,10
MDHG,yoochoose1_64,popular,tron,Poisoning-SSL,mrr,10,0.1549229141608579,0.05795097324917773,10
MDHG,yoochoose1_64,popular,tron,Poisoning-SSL,mrr,20,0.164866290775847,0.056190674565536336,10
MDHG,yoochoose1_64,popular,tron,Poisoning-SSL,mrr,30,0.16846291122027268,0.05548598968365141,10
MDHG,yoochoose1_64,popular,tron,Poisoning-SSL,mrr,40,0.17024774640988577,0.05521765426176633,10
MDHG,yoochoose1_64,popular,tron,Poisoning-SSL,mrr,50,0.17125074215515956,0.055061051553361655,10
MDHG,yoochoose1_64,popular,tron,Poisoning-SSL,recall,10,0.3643852069626947,0.06049586425433548,10
MDHG,yoochoose1_64,popular,tron,Poisoning-SSL,recall,20,0.5097843429001667,0.05594357268203945,10
MDHG,yoochoose1_64,popular,tron,Poisoning-SSL,recall,30,0.5989495007439543,0.05655804016180348,10
MDHG,yoochoose1_64,popular,tron,Poisoning-SSL,recall,40,0.6614595844612158,0.05876064848244167,10
MDHG,yoochoose1_64,popular,tron,Poisoning-SSL,recall,50,0.7066274671494901,0.05951225716049014,10
MDHG,yoochoose1_64,popular,tron,TC-SACP-C,mrr,10,0.04128549930868689,0.01275169665036577,10
MDHG,yoochoose1_64,popular,tron,TC-SACP-C,mrr,20,0.05106202046751124,0.01413752566998019,10
MDHG,yoochoose1_64,popular,tron,TC-SACP-C,mrr,30,0.05520564210006425,0.014494928889427997,10
MDHG,yoochoose1_64,popular,tron,TC-SACP-C,mrr,40,0.05734554293685157,0.014715847876899711,10
MDHG,yoochoose1_64,popular,tron,TC-SACP-C,mrr,50,0.05877566224210405,0.014888981506074551,10
MDHG,yoochoose1_64,popular,tron,TC-SACP-C,recall,10,0.16064571643690725,0.04083931653547904,10
MDHG,yoochoose1_64,popular,tron,TC-SACP-C,recall,20,0.3061058028431601,0.06805550023928711,10
MDHG,yoochoose1_64,popular,tron,TC-SACP-C,recall,30,0.40887367119014756,0.08345844695102358,10
MDHG,yoochoose1_64,popular,tron,TC-SACP-C,recall,40,0.48392700285033075,0.09476322034807212,10
MDHG,yoochoose1_64,popular,tron,TC-SACP-C,recall,50,0.5487155585034867,0.10813984226331888,10
MDHG,yoochoose1_64,popular,tron,TC-SACP-G,mrr,10,0.17945024569413795,0.08361517132692461,10
MDHG,yoochoose1_64,popular,tron,TC-SACP-G,mrr,20,0.18728868825395112,0.08346803382204016,10
MDHG,yoochoose1_64,popular,tron,TC-SACP-G,mrr,30,0.18993744968858126,0.08327344809555137,10
MDHG,yoochoose1_64,popular,tron,TC-SACP-G,mrr,40,0.19136965988694937,0.08306463227944684,10
MDHG,yoochoose1_64,popular,tron,TC-SACP-G,mrr,50,0.1923190253091823,0.08287804490803095,10
MDHG,yoochoose1_64,popular,tron,TC-SACP-G,recall,10,0.43233243102737384,0.14436074254780673,10
MDHG,yoochoose1_64,popular,tron,TC-SACP-G,recall,20,0.5452037359052041,0.14102290176115645,10
MDHG,yoochoose1_64,popular,tron,TC-SACP-G,recall,30,0.6110643027445637,0.13461309307348773,10
MDHG,yoochoose1_64,popular,tron,TC-SACP-G,recall,40,0.6612426724987899,0.12621288874281947,10
MDHG,yoochoose1_64,popular,tron,TC-SACP-G,recall,50,0.7041876557374109,0.11722858550408542,10
MDHG,yoochoose1_64,popular,wearec,CREAT,mrr,10,0.008678983460236791,0.0014068633515613275,10
MDHG,yoochoose1_64,popular,wearec,CREAT,mrr,20,0.017654549513911398,0.0028294848326118394,10
MDHG,yoochoose1_64,popular,wearec,CREAT,mrr,30,0.02225609810784199,0.003221442564581514,10
MDHG,yoochoose1_64,popular,wearec,CREAT,mrr,40,0.025234005548843568,0.0032606537190908377,10
MDHG,yoochoose1_64,popular,wearec,CREAT,mrr,50,0.027363439712862446,0.0034121806259585575,10
MDHG,yoochoose1_64,popular,wearec,CREAT,recall,10,0.0272746788793874,0.008068768309344032,10
MDHG,yoochoose1_64,popular,wearec,CREAT,recall,20,0.16309170274428417,0.03385491287194831,10
MDHG,yoochoose1_64,popular,wearec,CREAT,recall,30,0.2788310851908834,0.0452037422631265,10
MDHG,yoochoose1_64,popular,wearec,CREAT,recall,40,0.3836040645461376,0.05146295894878021,10
MDHG,yoochoose1_64,popular,wearec,CREAT,recall,50,0.4794303910694479,0.05921220070177367,10
MDHG,yoochoose1_64,popular,wearec,DPSBR,mrr,10,0.006622733186921489,0.0031716941907300004,10
MDHG,yoochoose1_64,popular,wearec,DPSBR,mrr,20,0.01814210472079675,0.004282144631124255,10
MDHG,yoochoose1_64,popular,wearec,DPSBR,mrr,30,0.02438757909546318,0.003961451325744621,10
MDHG,yoochoose1_64,popular,wearec,DPSBR,mrr,40,0.02802781131127771,0.003824881223652509,10
MDHG,yoochoose1_64,popular,wearec,DPSBR,mrr,50,0.030595383445670744,0.0037559250883385975,10
MDHG,yoochoose1_64,popular,wearec,DPSBR,recall,10,0.03335539733085258,0.012488406059244499,10
MDHG,yoochoose1_64,popular,wearec,DPSBR,recall,20,0.21161937815306447,0.036229859206659845,10
MDHG,yoochoose1_64,popular,wearec,DPSBR,recall,30,0.3667215284983362,0.03515010964075395,10
MDHG,yoochoose1_64,popular,wearec,DPSBR,recall,40,0.49494078500125227,0.04621697335216914,10
MDHG,yoochoose1_64,popular,wearec,DPSBR,recall,50,0.6111148878314072,0.06463989497052526,10
MDHG,yoochoose1_64,popular,wearec,Poisoning-SSL,mrr,10,0.03982632410961687,0.03191513637930193,10
MDHG,yoochoose1_64,popular,wearec,Poisoning-SSL,mrr,20,0.0505331972987967,0.032292713013661815,10
MDHG,yoochoose1_64,popular,wearec,Poisoning-SSL,mrr,30,0.05588547541916537,0.03177762210947002,10
MDHG,yoochoose1_64,popular,wearec,Poisoning-SSL,mrr,40,0.05868588635626145,0.03116558940358085,10
MDHG,yoochoose1_64,popular,wearec,Poisoning-SSL,mrr,50,0.06018074670571492,0.030698861943435254,10
MDHG,yoochoose1_64,popular,wearec,Poisoning-SSL,recall,10,0.15911123832695262,0.09736204173064048,10
MDHG,yoochoose1_64,popular,wearec,Poisoning-SSL,recall,20,0.3186750867651794,0.11698371569222572,10
MDHG,yoochoose1_64,popular,wearec,Poisoning-SSL,recall,30,0.45201975025940105,0.12152867768167627,10
MDHG,yoochoose1_64,popular,wearec,Poisoning-SSL,recall,40,0.5501914200865863,0.11341242210636612,10
MDHG,yoochoose1_64,popular,wearec,Poisoning-SSL,recall,50,0.617589180292676,0.10791280160027403,10
MDHG,yoochoose1_64,popular,wearec,TC-SACP-C,mrr,10,0.00654549570731721,0.0050190272083180465,10
MDHG,yoochoose1_64,popular,wearec,TC-SACP-C,mrr,20,0.01857444191891646,0.008589737201872774,10
MDHG,yoochoose1_64,popular,wearec,TC-SACP-C,mrr,30,0.02493982673266319,0.008390236727203564,10
MDHG,yoochoose1_64,popular,wearec,TC-SACP-C,mrr,40,0.02931509612094741,0.008383648910736884,10
MDHG,yoochoose1_64,popular,wearec,TC-SACP-C,mrr,50,0.032683465434309875,0.008291991951822501,10
MDHG,yoochoose1_64,popular,wearec,TC-SACP-C,recall,10,0.03334466349422156,0.02380573705830286,10
MDHG,yoochoose1_64,popular,wearec,TC-SACP-C,recall,20,0.21668574904289956,0.08170876929503267,10
MDHG,yoochoose1_64,popular,wearec,TC-SACP-C,recall,30,0.37511002182546777,0.07815150910951561,10
MDHG,yoochoose1_64,popular,wearec,TC-SACP-C,recall,40,0.529668324448102,0.0782668166869733,10
MDHG,yoochoose1_64,popular,wearec,TC-SACP-C,recall,50,0.6820047228881176,0.0773724783762547,10
MDHG,yoochoose1_64,popular,wearec,TC-SACP-G,mrr,10,0.021586644210798558,0.009338506053486737,10
MDHG,yoochoose1_64,popular,wearec,TC-SACP-G,mrr,20,0.04232229798318174,0.011721145651282993,10
MDHG,yoochoose1_64,popular,wearec,TC-SACP-G,mrr,30,0.05067263966977994,0.010978964322846537,10
MDHG,yoochoose1_64,popular,wearec,TC-SACP-G,mrr,40,0.054105000097606014,0.010312840955648618,10
MDHG,yoochoose1_64,popular,wearec,TC-SACP-G,mrr,50,0.05559904816839871,0.010007743669503978,10
MDHG,yoochoose1_64,popular,wearec,TC-SACP-G,recall,10,0.10687860030770327,0.03923708035794471,10
MDHG,yoochoose1_64,popular,wearec,TC-SACP-G,recall,20,0.41930659415363697,0.07384094583116911,10
MDHG,yoochoose1_64,popular,wearec,TC-SACP-G,recall,30,0.6255411642634799,0.05496014631664869,10
MDHG,yoochoose1_64,popular,wearec,TC-SACP-G,recall,40,0.7452127088625711,0.03467461775823672,10
MDHG,yoochoose1_64,popular,wearec,TC-SACP-G,recall,50,0.812274142187556,0.02327351016208537,10
MDHG,yoochoose1_64,unpopular,freqrec,CREAT,mrr,10,0.0015865171369393,0.0004380967521039279,10
MDHG,yoochoose1_64,unpopular,freqrec,CREAT,mrr,20,0.007769206091010281,0.0014371240645372357,10
MDHG,yoochoose1_64,unpopular,freqrec,CREAT,mrr,30,0.01175808715710875,0.0015166215903594557,10
MDHG,yoochoose1_64,unpopular,freqrec,CREAT,mrr,40,0.014603866995321079,0.001617441156999678,10
MDHG,yoochoose1_64,unpopular,freqrec,CREAT,mrr,50,0.01670241848770336,0.0015762770978645622,10
MDHG,yoochoose1_64,unpopular,freqrec,CREAT,recall,10,0.01030269419299432,0.0029926977105915733,10
MDHG,yoochoose1_64,unpopular,freqrec,CREAT,recall,20,0.10757987763426238,0.01825107502555401,10
MDHG,yoochoose1_64,unpopular,freqrec,CREAT,recall,30,0.20747611721349596,0.02113015452336378,10
MDHG,yoochoose1_64,unpopular,freqrec,CREAT,recall,40,0.30779634333965433,0.025300530585853475,10
MDHG,yoochoose1_64,unpopular,freqrec,CREAT,recall,50,0.40295538301907047,0.027586724808022055,10
MDHG,yoochoose1_64,unpopular,freqrec,DPSBR,mrr,10,0.00153302330151228,0.00024947818500412527,10
MDHG,yoochoose1_64,unpopular,freqrec,DPSBR,mrr,20,0.00896508386592274,0.0015693758044921478,10
MDHG,yoochoose1_64,unpopular,freqrec,DPSBR,mrr,30,0.01413594460479815,0.0014848794202878361,10
MDHG,yoochoose1_64,unpopular,freqrec,DPSBR,mrr,40,0.01707943026889263,0.0013927483278192861,10
MDHG,yoochoose1_64,unpopular,freqrec,DPSBR,mrr,50,0.019204918295335792,0.0015192688901425196,10
MDHG,yoochoose1_64,unpopular,freqrec,DPSBR,recall,10,0.01024186911875197,0.0019237026806480063,10
MDHG,yoochoose1_64,unpopular,freqrec,DPSBR,recall,20,0.13135532577194173,0.022439034836487768,10
MDHG,yoochoose1_64,unpopular,freqrec,DPSBR,recall,30,0.2596819206411678,0.02163832729199984,10
MDHG,yoochoose1_64,unpopular,freqrec,DPSBR,recall,40,0.3633940391427242,0.02231369514195186,10
MDHG,yoochoose1_64,unpopular,freqrec,DPSBR,recall,50,0.4595978389208916,0.031796236653614286,10
MDHG,yoochoose1_64,unpopular,freqrec,Poisoning-SSL,mrr,10,0.006076556250131279,0.003749819794763185,10
MDHG,yoochoose1_64,unpopular,freqrec,Poisoning-SSL,mrr,20,0.009488809238045718,0.006397951905572128,10
MDHG,yoochoose1_64,unpopular,freqrec,Poisoning-SSL,mrr,30,0.01195126182858094,0.008200824865434405,10
MDHG,yoochoose1_64,unpopular,freqrec,Poisoning-SSL,mrr,40,0.01358811242094025,0.009069534360842147,10
MDHG,yoochoose1_64,unpopular,freqrec,Poisoning-SSL,mrr,50,0.014684360211309842,0.009585132994959741,10
MDHG,yoochoose1_64,unpopular,freqrec,Poisoning-SSL,recall,10,0.027752334609467206,0.017387940159143644,10
MDHG,yoochoose1_64,unpopular,freqrec,Poisoning-SSL,recall,20,0.08055923288847538,0.062301701853269845,10
MDHG,yoochoose1_64,unpopular,freqrec,Poisoning-SSL,recall,30,0.14288346631364268,0.10912547105573546,10
MDHG,yoochoose1_64,unpopular,freqrec,Poisoning-SSL,recall,40,0.20054384772263764,0.1401634138034014,10
MDHG,yoochoose1_64,unpopular,freqrec,Poisoning-SSL,recall,50,0.2501431178217467,0.16619599335390645,10
MDHG,yoochoose1_64,unpopular,freqrec,TC-SACP-C,mrr,10,0.0013738366707613798,0.00013443695261515612,10
MDHG,yoochoose1_64,unpopular,freqrec,TC-SACP-C,mrr,20,0.00799739962295182,0.0013018689414445268,10
MDHG,yoochoose1_64,unpopular,freqrec,TC-SACP-C,mrr,30,0.01283364817004277,0.0016795962517667734,10
MDHG,yoochoose1_64,unpopular,freqrec,TC-SACP-C,mrr,40,0.01590786053467108,0.0015250566955322077,10
MDHG,yoochoose1_64,unpopular,freqrec,TC-SACP-C,mrr,50,0.018299529505834418,0.0013522831927880743,10
MDHG,yoochoose1_64,unpopular,freqrec,TC-SACP-C,recall,10,0.00889477262156064,0.0009341110664184588,10
MDHG,yoochoose1_64,unpopular,freqrec,TC-SACP-C,recall,20,0.11718129450069767,0.01899060637497115,10
MDHG,yoochoose1_64,unpopular,freqrec,TC-SACP-C,recall,30,0.23828580629002824,0.03101431502962369,10
MDHG,yoochoose1_64,unpopular,freqrec,TC-SACP-C,recall,40,0.34637017424594796,0.027507977394024895,10
MDHG,yoochoose1_64,unpopular,freqrec,TC-SACP-C,recall,50,0.45469963147160897,0.02917443622635899,10
MDHG,yoochoose1_64,unpopular,freqrec,TC-SACP-G,mrr,10,0.00459738031914132,0.001838636064339031,10
MDHG,yoochoose1_64,unpopular,freqrec,TC-SACP-G,mrr,20,0.018057707441842978,0.004576341919991956,10
MDHG,yoochoose1_64,unpopular,freqrec,TC-SACP-G,mrr,30,0.027108760965653327,0.005368227126030943,10
MDHG,yoochoose1_64,unpopular,freqrec,TC-SACP-G,mrr,40,0.03106238602704759,0.004857943320772836,10
MDHG,yoochoose1_64,unpopular,freqrec,TC-SACP-G,mrr,50,0.03320342155324417,0.004229878097601588,10
MDHG,yoochoose1_64,unpopular,freqrec,TC-SACP-G,recall,10,0.03083652366810973,0.011375353894722958,10
MDHG,yoochoose1_64,unpopular,freqrec,TC-SACP-G,recall,20,0.243160757093277,0.055516578268744336,10
MDHG,yoochoose1_64,unpopular,freqrec,TC-SACP-G,recall,30,0.46894879959927016,0.07597182882286714,10
MDHG,yoochoose1_64,unpopular,freqrec,TC-SACP-G,recall,40,0.6068750223621596,0.06008292890596784,10
MDHG,yoochoose1_64,unpopular,freqrec,TC-SACP-G,recall,50,0.7034223049125192,0.032020142216772185,10
MDHG,yoochoose1_64,unpopular,mdhg,CREAT,mrr,10,0.3986499126526944,0.5090415463149177,10
MDHG,yoochoose1_64,unpopular,mdhg,CREAT,mrr,20,0.4037680213848297,0.5047132909007579,10
MDHG,yoochoose1_64,unpopular,mdhg,CREAT,mrr,30,0.40476428627785915,0.5038843855637075,10
MDHG,yoochoose1_64,unpopular,mdhg,CREAT,mrr,40,0.405981568208031,0.5028495528714272,10
MDHG,yoochoose1_64,unpopular,mdhg,CREAT,mrr,50,0.407536613920505,0.5015177030245885,10
MDHG,yoochoose1_64,unpopular,mdhg,CREAT,recall,10,0.41200042935346515,0.5007242378201752,10
MDHG,yoochoose1_64,unpopular,mdhg,CREAT,recall,20,0.4827221009696232,0.4409876145203809,10
MDHG,yoochoose1_64,unpopular,mdhg,CREAT,recall,30,0.5079376721886293,0.42004211178471057,10
MDHG,yoochoose1_64,unpopular,mdhg,CREAT,recall,40,0.5515349386382339,0.38360440227636944,10
MDHG,yoochoose1_64,unpopular,mdhg,CREAT,recall,50,0.6222297756628143,0.3241991063223585,10
MDHG,yoochoose1_64,unpopular,mdhg,DPSBR,mrr,10,0.4909196505596666,0.5050708281716372,10
MDHG,yoochoose1_64,unpopular,mdhg,DPSBR,mrr,20,0.49617487212126415,0.4995648168266323,10
MDHG,yoochoose1_64,unpopular,mdhg,DPSBR,mrr,30,0.49752438890159734,0.49814249826223034,10
