dataset,target_type,target_item,victim_model,method,attack_size,recall20
yoochoose1_64,popular,6996,tron,TC-SACP-G,0.01,0.7422870767079576
yoochoose1_64,popular,6996,wearec,CREAT,0.01,0.1568571326344413
yoochoose1_64,popular,6996,wearec,DPSBR,0.01,0.1951232602239793
yoochoose1_64,popular,6996,wearec,Poisoning-SSL,0.01,0.2294894271709184
yoochoose1_64,popular,6996,wearec,TC-SACP-C,0.01,0.2133171133135353
yoochoose1_64,popular,6996,wearec,TC-SACP-G,0.01,0.2455544026619915
yoochoose1_64,popular,7759,freqrec,CREAT,0.01,0.0978568106193423
yoochoose1_64,popular,7759,freqrec,DPSBR,0.01,0.1202905291781459
yoochoose1_64,popular,7759,freqrec,Poisoning-SSL,0.01,0.30120934559376
yoochoose1_64,popular,7759,freqrec,TC-SACP-C,0.01,0.1190561379655801
yoochoose1_64,popular,7759,freqrec,TC-SACP-G,0.01,0.1079645067802068
yoochoose1_64,popular,7759,mdhg,CREAT,0.01,0.1219006046727968
yoochoose1_64,popular,7759,mdhg,DPSBR,0.01,0.2138538051450857
yoochoose1_64,popular,7759,mdhg,Poisoning-SSL,0.01,0.2242835164048803
yoochoose1_64,popular,7759,mdhg,TC-SACP-C,0.01,0.1206125442770761
yoochoose1_64,popular,7759,mdhg,TC-SACP-G,0.01,0.1966975562631936
yoochoose1_64,popular,7759,miasrec,CREAT,0.01,0.2742137464667787
yoochoose1_64,popular,7759,miasrec,DPSBR,0.01,0.2550359583527138
yoochoose1_64,popular,7759,miasrec,Poisoning-SSL,0.01,0.3052703137858242
yoochoose1_64,popular,7759,miasrec,TC-SACP-C,0.01,0.3917850370317364
yoochoose1_64,popular,7759,miasrec,TC-SACP-G,0.01,0.3951661955705034
yoochoose1_64,popular,7759,srgnn,CREAT,0.01,0.264141829761351
yoochoose1_64,popular,7759,srgnn,DPSBR,0.01,0.3589037174854199
yoochoose1_64,popular,7759,srgnn,Poisoning-SSL,0.01,0.3608179183512827
yoochoose1_64,popular,7759,srgnn,TC-SACP-C,0.01,0.4152742495259222
yoochoose1_64,popular,7759,srgnn,TC-SACP-G,0.01,0.4098894414827006
yoochoose1_64,popular,7759,tron,CREAT,0.01,0.3673162074467131
yoochoose1_64,popular,7759,tron,DPSBR,0.01,0.4978039904630443
yoochoose1_64,popular,7759,tron,Poisoning-SSL,0.01,0.5760536364125272
yoochoose1_64,popular,7759,tron,TC-SACP-C,0.01,0.6718175788322607
yoochoose1_64,popular,7759,tron,TC-SACP-G,0.01,0.4889482458813617
yoochoose1_64,popular,7759,wearec,CREAT,0.01,0.1476797023149307
yoochoose1_64,popular,7759,wearec,DPSBR,0.01,0.1305592328884754
yoochoose1_64,popular,7759,wearec,Poisoning-SSL,0.01,0.3264875308597803
yoochoose1_64,popular,7759,wearec,TC-SACP-C,0.01,0.246985580879459
yoochoose1_64,popular,7759,wearec,TC-SACP-G,0.01,0.1606855343661669
yoochoose1_64,popular,10195,freqrec,CREAT,0.01,0.1060860853697806
yoochoose1_64,popular,10195,freqrec,DPSBR,0.01,0.0868367383448423
yoochoose1_64,popular,10195,freqrec,Poisoning-SSL,0.01,0.2664674943647357
yoochoose1_64,popular,10195,freqrec,TC-SACP-C,0.01,0.1118644674228058
yoochoose1_64,popular,10195,freqrec,TC-SACP-G,0.01,0.1334931482342838
yoochoose1_64,popular,10195,mdhg,CREAT,0.01,0.1303445561558553
yoochoose1_64,popular,10195,mdhg,DPSBR,0.01,0.2176285376936563
yoochoose1_64,popular,10195,mdhg,Poisoning-SSL,0.01,0.1874843464882464
yoochoose1_64,popular,10195,mdhg,TC-SACP-C,0.01,0.1241010411821532
yoochoose1_64,popular,10195,mdhg,TC-SACP-G,0.01,0.2003828401731725
yoochoose1_64,popular,10195,miasrec,CREAT,0.01,0.2720133099574224
yoochoose1_64,popular,10195,miasrec,DPSBR,0.01,0.3237861819743103
yoochoose1_64,popular,10195,miasrec,Poisoning-SSL,0.01,0.3171848724462414
yoochoose1_64,popular,10195,miasrec,TC-SACP-C,0.01,0.4703925006261404
yoochoose1_64,popular,10195,miasrec,TC-SACP-G,0.01,0.4814841318115138
yoochoose1_64,popular,10195,srgnn,CREAT,0.01,0.2593652724605531
yoochoose1_64,popular,10195,srgnn,DPSBR,0.01,0.3704783713191885
yoochoose1_64,popular,10195,srgnn,Poisoning-SSL,0.01,0.3401195033811585
yoochoose1_64,popular,10195,srgnn,TC-SACP-C,0.01,0.4587462878814984
yoochoose1_64,popular,10195,srgnn,TC-SACP-G,0.01,0.4192457690793946
yoochoose1_64,popular,10195,tron,CREAT,0.01,0.4286252083968234
yoochoose1_64,popular,10195,tron,DPSBR,0.01,0.5789218937669183
yoochoose1_64,popular,10195,tron,Poisoning-SSL,0.01,0.4926232006166753
yoochoose1_64,popular,10195,tron,TC-SACP-C,0.01,0.4025419930803291
yoochoose1_64,popular,10195,tron,TC-SACP-G,0.01,0.7325887815284227
yoochoose1_64,popular,10195,wearec,CREAT,0.01,0.2378439300153851
yoochoose1_64,popular,10195,wearec,DPSBR,0.01,0.2123331782890264
yoochoose1_64,popular,10195,wearec,Poisoning-SSL,0.01,0.3312640881605782
yoochoose1_64,popular,10195,wearec,TC-SACP-C,0.01,0.2283623743246627
yoochoose1_64,popular,10195,wearec,TC-SACP-G,0.01,0.2714587283981537
yoochoose1_64,popular,33407,freqrec,CREAT,0.01,0.1045117893305663
yoochoose1_64,popular,33407,freqrec,DPSBR,0.01,0.0956384843822677
yoochoose1_64,popular,33407,freqrec,Poisoning-SSL,0.01,0.3245912197216358
yoochoose1_64,popular,33407,freqrec,TC-SACP-C,0.01,0.1130809689076532
yoochoose1_64,popular,33407,freqrec,TC-SACP-G,0.01,0.1229382088804608
yoochoose1_64,popular,33407,mdhg,CREAT,0.01,0.9997495438119433
yoochoose1_64,popular,33407,mdhg,DPSBR,0.01,0.2081112025474972
yoochoose1_64,popular,33407,mdhg,Poisoning-SSL,0.01,0.9940963898529463
yoochoose1_64,popular,33407,mdhg,TC-SACP-C,0.01,0.1266771619735947
yoochoose1_64,popular,33407,mdhg,TC-SACP-G,0.01,0.9998032129950982
yoochoose1_64,popular,33407,miasrec,CREAT,0.01,0.2943039106944792
yoochoose1_64,popular,33407,miasrec,DPSBR,0.01,0.4328598518730545
yoochoose1_64,popular,33407,miasrec,Poisoning-SSL,0.01,0.3519803928584207
yoochoose1_64,popular,33407,miasrec,TC-SACP-C,0.01,0.2829439335933307
yoochoose1_64,popular,33407,miasrec,TC-SACP-G,0.01,0.4084224838097964
yoochoose1_64,popular,33407,srgnn,CREAT,0.01,0.2625675337221367
yoochoose1_64,popular,33407,srgnn,DPSBR,0.01,0.3623743246627786
yoochoose1_64,popular,33407,srgnn,Poisoning-SSL,0.01,0.4125013417295788
yoochoose1_64,popular,33407,srgnn,TC-SACP-C,0.01,0.435382303481341
yoochoose1_64,popular,33407,srgnn,TC-SACP-G,0.01,0.4304089591756413
yoochoose1_64,popular,33407,tron,CREAT,0.01,0.6010074753957299
yoochoose1_64,popular,33407,tron,DPSBR,0.01,0.4178513167093917
yoochoose1_64,popular,33407,tron,Poisoning-SSL,0.01,0.4319237043543732
yoochoose1_64,popular,33407,tron,TC-SACP-C,0.01,0.4245379416668161
yoochoose1_64,popular,33407,tron,TC-SACP-G,0.01,0.766416291701773
yoochoose1_64,popular,33407,wearec,CREAT,0.01,0.1603992987226734
yoochoose1_64,popular,33407,wearec,DPSBR,0.01,0.2065547962360013
yoochoose1_64,popular,33407,wearec,Poisoning-SSL,0.01,0.3852016172313857
yoochoose1_64,popular,33407,wearec,TC-SACP-C,0.01,0.2118680453683495
yoochoose1_64,popular,33407,wearec,TC-SACP-G,0.01,0.156946581273033
yoochoose1_64,popular,33497,freqrec,CREAT,0.01,0.1288597087552327
yoochoose1_64,popular,33497,freqrec,DPSBR,0.01,0.1051379298007084
yoochoose1_64,popular,33497,freqrec,Poisoning-SSL,0.01,0.1781816880747075
yoochoose1_64,popular,33497,freqrec,TC-SACP-C,0.01,0.1031163905685355
yoochoose1_64,popular,33497,freqrec,TC-SACP-G,0.01,0.1571433682779348
yoochoose1_64,popular,33497,mdhg,CREAT,0.01,0.1317041754624494
yoochoose1_64,popular,33497,mdhg,DPSBR,0.01,0.211689148091166
yoochoose1_64,popular,33497,mdhg,Poisoning-SSL,0.01,0.1615084618412108
yoochoose1_64,popular,33497,mdhg,TC-SACP-C,0.01,0.147071451572507
yoochoose1_64,popular,33497,mdhg,TC-SACP-G,0.01,0.2067873626963397
yoochoose1_64,popular,33497,miasrec,CREAT,0.01,0.2871837990625783
yoochoose1_64,popular,33497,miasrec,DPSBR,0.01,0.3482414397652867
yoochoose1_64,popular,33497,miasrec,Poisoning-SSL,0.01,0.2502772907796343
yoochoose1_64,popular,33497,miasrec,TC-SACP-C,0.01,0.4053991198253963
yoochoose1_64,popular,33497,miasrec,TC-SACP-G,0.01,0.3789581022576836
yoochoose1_64,popular,33497,srgnn,CREAT,0.01,0.2558409961000393
yoochoose1_64,popular,33497,srgnn,DPSBR,0.01,0.3673118895130416
yoochoose1_64,popular,33497,srgnn,Poisoning-SSL,0.01,0.354806969837919
yoochoose1_64,popular,33497,srgnn,TC-SACP-C,0.01,0.4141829761351032
yoochoose1_64,popular,33497,srgnn,TC-SACP-G,0.01,0.3983863465598053
yoochoose1_64,popular,33497,tron,CREAT,0.01,0.4973378986429557
yoochoose1_64,popular,33497,tron,DPSBR,0.01,0.69146514170984
yoochoose1_64,popular,33497,tron,Poisoning-SSL,0.01,0.5054227990606457
yoochoose1_64,popular,33497,tron,TC-SACP-C,0.01,0.280766541777961
yoochoose1_64,popular,33497,tron,TC-SACP-G,0.01,0.7743936324686732
yoochoose1_64,popular,33497,wearec,CREAT,0.01,0.1459980679094064
yoochoose1_64,popular,33497,wearec,DPSBR,0.01,0.2297577730866936
yoochoose1_64,popular,33497,wearec,Poisoning-SSL,0.01,0.2288811764284947
yoochoose1_64,popular,33497,wearec,TC-SACP-C,0.01,0.0992343196536548
yoochoose1_64,popular,33497,wearec,TC-SACP-G,0.01,0.1915095352248738
yoochoose1_64,popular,33916,freqrec,CREAT,0.01,0.1185373358617481
yoochoose1_64,popular,33916,freqrec,DPSBR,0.01,0.1005581595048123
yoochoose1_64,popular,33916,freqrec,Poisoning-SSL,0.01,0.1193244838813553
yoochoose1_64,popular,33916,freqrec,TC-SACP-C,0.01,0.1027585960141686
yoochoose1_64,popular,33916,freqrec,TC-SACP-G,0.01,0.1173029446491824
yoochoose1_64,popular,33916,mdhg,CREAT,0.01,0.1280546710079072
yoochoose1_64,popular,33916,mdhg,DPSBR,0.01,0.2058034276718308
yoochoose1_64,popular,33916,mdhg,Poisoning-SSL,0.01,0.0825968728755948
yoochoose1_64,popular,33916,mdhg,TC-SACP-C,0.01,0.1406132598661848
yoochoose1_64,popular,33916,mdhg,TC-SACP-G,0.01,0.178521592901356
yoochoose1_64,popular,33916,miasrec,CREAT,0.01,0.2753944684961895
yoochoose1_64,popular,33916,miasrec,DPSBR,0.01,0.2999391749257576
yoochoose1_64,popular,33916,miasrec,Poisoning-SSL,0.01,0.2984901069805717
yoochoose1_64,popular,33916,miasrec,TC-SACP-C,0.01,0.4432716734051308
yoochoose1_64,popular,33916,miasrec,TC-SACP-G,0.01,0.3786718666141901
yoochoose1_64,popular,33916,srgnn,CREAT,0.01,0.2542488103331067
yoochoose1_64,popular,33916,srgnn,DPSBR,0.01,0.3338938781351748
yoochoose1_64,popular,33916,srgnn,Poisoning-SSL,0.01,0.32044080289098
yoochoose1_64,popular,33916,srgnn,TC-SACP-C,0.01,0.4329850799670829
yoochoose1_64,popular,33916,srgnn,TC-SACP-G,0.01,0.3947368421052631
yoochoose1_64,popular,33916,tron,CREAT,0.01,0.6314827097861355
yoochoose1_64,popular,33916,tron,DPSBR,0.01,0.4270835200688381
yoochoose1_64,popular,33916,tron,Poisoning-SSL,0.01,0.4744814728501514
yoochoose1_64,popular,33916,tron,TC-SACP-C,0.01,0.1803775343742717
yoochoose1_64,popular,33916,tron,TC-SACP-G,0.01,0.4634566086442106
yoochoose1_64,popular,33916,wearec,CREAT,0.01,0.1212923539303731
yoochoose1_64,popular,33916,wearec,DPSBR,0.01,0.2367526566245661
yoochoose1_64,popular,33916,wearec,Poisoning-SSL,0.01,0.2200973201187878
yoochoose1_64,popular,33916,wearec,TC-SACP-C,0.01,0.1791119539160613
yoochoose1_64,popular,33916,wearec,TC-SACP-G,0.01,0.2075924004436652
yoochoose1_64,unpopular,1440,freqrec,CREAT,0.01,0.1107195248488318
yoochoose1_64,unpopular,1440,freqrec,DPSBR,0.01,0.1481806146910444
yoochoose1_64,unpopular,1440,freqrec,Poisoning-SSL,0.01,0.0967118680453683
yoochoose1_64,unpopular,1440,freqrec,TC-SACP-C,0.01,0.1704533257003828
yoochoose1_64,unpopular,1440,freqrec,TC-SACP-G,0.01,0.13537156964471
yoochoose1_64,unpopular,1440,mdhg,CREAT,0.01,0.9998568821782532
yoochoose1_64,unpopular,1440,mdhg,DPSBR,0.01,0.2148198504418762
yoochoose1_64,unpopular,1440,mdhg,Poisoning-SSL,0.01,0.9896776271065154
yoochoose1_64,unpopular,1440,mdhg,TC-SACP-C,0.01,0.7797416723317471
yoochoose1_64,unpopular,1440,mdhg,TC-SACP-G,0.01,0.9972807613868117
yoochoose1_64,unpopular,1440,miasrec,CREAT,0.01,0.2649110880532398
yoochoose1_64,unpopular,1440,miasrec,DPSBR,0.01,0.4240044366524741
yoochoose1_64,unpopular,1440,miasrec,Poisoning-SSL,0.01,0.2495974811263372
yoochoose1_64,unpopular,1440,miasrec,TC-SACP-C,0.01,0.3989588178467924
yoochoose1_64,unpopular,1440,miasrec,TC-SACP-G,0.01,0.4515903967941608
yoochoose1_64,unpopular,1440,srgnn,CREAT,0.01,0.2600629718415685
yoochoose1_64,unpopular,1440,srgnn,DPSBR,0.01,0.3523918565959426
yoochoose1_64,unpopular,1440,srgnn,Poisoning-SSL,0.01,0.2492039071165336
yoochoose1_64,unpopular,1440,srgnn,TC-SACP-C,0.01,0.4544348635013775
yoochoose1_64,unpopular,1440,srgnn,TC-SACP-G,0.01,0.4232888475437404
yoochoose1_64,unpopular,1440,tron,CREAT,0.01,0.6993169962174857
yoochoose1_64,unpopular,1440,tron,DPSBR,0.01,0.522453077102343
yoochoose1_64,unpopular,1440,tron,Poisoning-SSL,0.01,0.2579818224190165
yoochoose1_64,unpopular,1440,tron,TC-SACP-C,0.01,0.3122815194593334
yoochoose1_64,unpopular,1440,tron,TC-SACP-G,0.01,0.7438108384274779
yoochoose1_64,unpopular,1440,wearec,CREAT,0.01,0.1936920820065118
yoochoose1_64,unpopular,1440,wearec,DPSBR,0.01,0.1761601488425346
yoochoose1_64,unpopular,1440,wearec,Poisoning-SSL,0.01,0.1533865254570825
yoochoose1_64,unpopular,1440,wearec,TC-SACP-C,0.01,0.1292711724927546
yoochoose1_64,unpopular,1440,wearec,TC-SACP-G,0.01,0.2856095030233639
yoochoose1_64,unpopular,4092,freqrec,CREAT,0.01,0.1139396758381337
yoochoose1_64,unpopular,4092,freqrec,DPSBR,0.01,0.1158538767039965
yoochoose1_64,unpopular,4092,freqrec,Poisoning-SSL,0.01,0.1266056030627214
yoochoose1_64,unpopular,4092,freqrec,TC-SACP-C,0.01,0.085101434756163
yoochoose1_64,unpopular,4092,freqrec,TC-SACP-G,0.01,0.0949228952735339
yoochoose1_64,unpopular,4092,mdhg,CREAT,0.01,0.1324734337543382
yoochoose1_64,unpopular,4092,mdhg,DPSBR,0.01,0.2025653869548105
yoochoose1_64,unpopular,4092,mdhg,Poisoning-SSL,0.01,0.9999463308168448
yoochoose1_64,unpopular,4092,mdhg,TC-SACP-C,0.01,0.1461948549143082
yoochoose1_64,unpopular,4092,mdhg,TC-SACP-G,0.01,0.169165265304662
yoochoose1_64,unpopular,4092,miasrec,CREAT,0.01,0.2507066442448746
yoochoose1_64,unpopular,4092,miasrec,DPSBR,0.01,0.3421947117964865
yoochoose1_64,unpopular,4092,miasrec,Poisoning-SSL,0.01,0.1145479265805574
yoochoose1_64,unpopular,4092,miasrec,TC-SACP-C,0.01,0.4226269276181617
yoochoose1_64,unpopular,4092,miasrec,TC-SACP-G,0.01,0.5023614440588214
yoochoose1_64,unpopular,4092,srgnn,CREAT,0.01,0.2592758238219614
yoochoose1_64,unpopular,4092,srgnn,DPSBR,0.01,0.3525886436008444
yoochoose1_64,unpopular,4092,srgnn,Poisoning-SSL,0.01,0.2271995420229704
yoochoose1_64,unpopular,4092,srgnn,TC-SACP-C,0.01,0.4416258184550431
yoochoose1_64,unpopular,4092,srgnn,TC-SACP-G,0.01,0.3647715481770367
yoochoose1_64,unpopular,4092,tron,CREAT,0.01,0.3821952924726171
yoochoose1_64,unpopular,4092,tron,DPSBR,0.01,0.4930713658282989
yoochoose1_64,unpopular,4092,tron,Poisoning-SSL,0.01,0.5044726888120037
yoochoose1_64,unpopular,4092,tron,TC-SACP-C,0.01,0.1868311134216517
yoochoose1_64,unpopular,4092,tron,TC-SACP-G,0.01,0.7093738235663195
yoochoose1_64,unpopular,4092,wearec,CREAT,0.01,0.1287523703889226
yoochoose1_64,unpopular,4092,wearec,DPSBR,0.01,0.2124762961107732
yoochoose1_64,unpopular,4092,wearec,Poisoning-SSL,0.01,0.1544956885756198
yoochoose1_64,unpopular,4092,wearec,TC-SACP-C,0.01,0.2257325843500661
yoochoose1_64,unpopular,4092,wearec,TC-SACP-G,0.01,0.2340691974668145
yoochoose1_64,unpopular,8637,freqrec,CREAT,0.01,0.105638842176822
yoochoose1_64,unpopular,8637,freqrec,DPSBR,0.01,0.1408994955096783
yoochoose1_64,unpopular,8637,freqrec,Poisoning-SSL,0.01,0.0412894915739382
yoochoose1_64,unpopular,8637,freqrec,TC-SACP-C,0.01,0.0806290028265769
yoochoose1_64,unpopular,8637,freqrec,TC-SACP-G,0.01,0.1400765680346345
yoochoose1_64,unpopular,8637,mdhg,CREAT,0.01,0.1389137357329421
yoochoose1_64,unpopular,8637,mdhg,DPSBR,0.01,0.2064832373251279
yoochoose1_64,unpopular,8637,mdhg,Poisoning-SSL,0.01,0.9986046012379692
yoochoose1_64,unpopular,8637,mdhg,TC-SACP-C,0.01,0.1323303159325915
yoochoose1_64,unpopular,8637,mdhg,TC-SACP-G,0.01,0.1820637589895881
yoochoose1_64,unpopular,8637,miasrec,CREAT,0.01,0.2644459551325628
yoochoose1_64,unpopular,8637,miasrec,DPSBR,0.01,0.1648180614691044
yoochoose1_64,unpopular,8637,miasrec,Poisoning-SSL,0.01,0.1283587963791191
yoochoose1_64,unpopular,8637,miasrec,TC-SACP-C,0.01,0.3518730544921106
yoochoose1_64,unpopular,8637,miasrec,TC-SACP-G,0.01,0.2087910122007943
yoochoose1_64,unpopular,8637,srgnn,CREAT,0.01,0.2611721349601059
yoochoose1_64,unpopular,8637,srgnn,DPSBR,0.01,0.3607642491681276
yoochoose1_64,unpopular,8637,srgnn,Poisoning-SSL,0.01,0.1423127839994275
yoochoose1_64,unpopular,8637,srgnn,TC-SACP-C,0.01,0.4621453361479838
yoochoose1_64,unpopular,8637,srgnn,TC-SACP-G,0.01,0.408869727002755
yoochoose1_64,unpopular,8637,tron,CREAT,0.01,0.3719233458222039
yoochoose1_64,unpopular,8637,tron,DPSBR,0.01,0.3434917447968019
yoochoose1_64,unpopular,8637,tron,Poisoning-SSL,0.01,0.1852714984852015
yoochoose1_64,unpopular,8637,tron,TC-SACP-C,0.01,0.3402649552731119
yoochoose1_64,unpopular,8637,tron,TC-SACP-G,0.01,0.435849631608196
yoochoose1_64,unpopular,8637,wearec,CREAT,0.01,0.1921177859672976
yoochoose1_64,unpopular,8637,wearec,DPSBR,0.01,0.2540162438727683
yoochoose1_64,unpopular,8637,wearec,Poisoning-SSL,0.01,0.0590003220150989
yoochoose1_64,unpopular,8637,wearec,TC-SACP-C,0.01,0.1565172278077927
yoochoose1_64,unpopular,8637,wearec,TC-SACP-G,0.01,0.2942502415113242
yoochoose1_64,unpopular,8829,freqrec,CREAT,0.01,0.1025260295538302
yoochoose1_64,unpopular,8829,freqrec,DPSBR,0.01,0.1457655014490679
yoochoose1_64,unpopular,8829,freqrec,Poisoning-SSL,0.01,0.0773909621095566
yoochoose1_64,unpopular,8829,freqrec,TC-SACP-C,0.01,0.1336541557837489
yoochoose1_64,unpopular,8829,freqrec,TC-SACP-G,0.01,0.1484847400622562
yoochoose1_64,unpopular,8829,mdhg,CREAT,0.01,0.1430820422913163
yoochoose1_64,unpopular,8829,mdhg,DPSBR,0.01,0.2191491645497155
yoochoose1_64,unpopular,8829,mdhg,Poisoning-SSL,0.01,0.0383197967726931
yoochoose1_64,unpopular,8829,mdhg,TC-SACP-C,0.01,0.1037783104941142
yoochoose1_64,unpopular,8829,mdhg,TC-SACP-G,0.01,0.1582525313964721
yoochoose1_64,unpopular,8829,miasrec,CREAT,0.01,0.2740885183727504
yoochoose1_64,unpopular,8829,miasrec,DPSBR,0.01,0.3572936419907689
yoochoose1_64,unpopular,8829,miasrec,Poisoning-SSL,0.01,0.061451214712512
yoochoose1_64,unpopular,8829,miasrec,TC-SACP-C,0.01,0.513882428709435
yoochoose1_64,unpopular,8829,miasrec,TC-SACP-G,0.01,0.4664388708003864
yoochoose1_64,unpopular,8829,srgnn,CREAT,0.01,0.2615657089699095
yoochoose1_64,unpopular,8829,srgnn,DPSBR,0.01,0.3787613152527818
yoochoose1_64,unpopular,8829,srgnn,Poisoning-SSL,0.01,0.1193781530645103
yoochoose1_64,unpopular,8829,srgnn,TC-SACP-C,0.01,0.4384414469211778
yoochoose1_64,unpopular,8829,srgnn,TC-SACP-G,0.01,0.4003363268811049
yoochoose1_64,unpopular,8829,tron,CREAT,0.01,0.4806123729451625
yoochoose1_64,unpopular,8829,tron,DPSBR,0.01,0.4356882921320115
yoochoose1_64,unpopular,8829,tron,Poisoning-SSL,0.01,0.3077819407346324
yoochoose1_64,unpopular,8829,tron,TC-SACP-C,0.01,0.2715164118100496
yoochoose1_64,unpopular,8829,tron,TC-SACP-G,0.01,0.4548518365810372
yoochoose1_64,unpopular,8829,wearec,CREAT,0.01,0.1988443235893949
yoochoose1_64,unpopular,8829,wearec,DPSBR,0.01,0.2011520984650613
yoochoose1_64,unpopular,8829,wearec,Poisoning-SSL,0.01,0.1333142509571004
yoochoose1_64,unpopular,8829,wearec,TC-SACP-C,0.01,0.2099538445024866
yoochoose1_64,unpopular,8829,wearec,TC-SACP-G,0.01,0.257379512683817
yoochoose1_64,unpopular,14514,freqrec,CREAT,0.01,0.1439049697663601
yoochoose1_64,unpopular,14514,freqrec,DPSBR,0.01,0.1405238112275931
yoochoose1_64,unpopular,14514,freqrec,Poisoning-SSL,0.01,0.0568714444166159
yoochoose1_64,unpopular,14514,freqrec,TC-SACP-C,0.01,0.1311495939031808
yoochoose1_64,unpopular,14514,freqrec,TC-SACP-G,0.01,0.1466599878349851
yoochoose1_64,unpopular,14514,mdhg,CREAT,0.01,0.1062649826469641
yoochoose1_64,unpopular,14514,mdhg,DPSBR,0.01,0.9751332784715016
yoochoose1_64,unpopular,14514,mdhg,Poisoning-SSL,0.01,0.9966009517335146
yoochoose1_64,unpopular,14514,mdhg,TC-SACP-C,0.01,0.8504239865469247
yoochoose1_64,unpopular,14514,mdhg,TC-SACP-G,0.01,0.9995706465347596
yoochoose1_64,unpopular,14514,miasrec,CREAT,0.01,0.2598125156535117
yoochoose1_64,unpopular,14514,miasrec,DPSBR,0.01,0.3151633332140685
yoochoose1_64,unpopular,14514,miasrec,Poisoning-SSL,0.01,0.0821496296826362
yoochoose1_64,unpopular,14514,miasrec,TC-SACP-C,0.01,0.3915345808436795
yoochoose1_64,unpopular,14514,miasrec,TC-SACP-G,0.01,0.3712476296110773
yoochoose1_64,unpopular,14514,srgnn,CREAT,0.01,0.2661096998103688
yoochoose1_64,unpopular,14514,srgnn,DPSBR,0.01,0.3658807112955741
yoochoose1_64,unpopular,14514,srgnn,Poisoning-SSL,0.01,0.1091452288096175
yoochoose1_64,unpopular,14514,srgnn,TC-SACP-C,0.01,0.4443629467959498
yoochoose1_64,unpopular,14514,srgnn,TC-SACP-G,0.01,0.4135747253926795
yoochoose1_64,unpopular,14514,tron,CREAT,0.01,0.5740996360898482
yoochoose1_64,unpopular,14514,tron,DPSBR,0.01,0.4017711489163365
yoochoose1_64,unpopular,14514,tron,Poisoning-SSL,0.01,0.2548446659376512
yoochoose1_64,unpopular,14514,tron,TC-SACP-C,0.01,0.2037896850294892
yoochoose1_64,unpopular,14514,tron,TC-SACP-G,0.01,0.4989154401878709
yoochoose1_64,unpopular,14514,wearec,CREAT,0.01,0.1729757773086693
yoochoose1_64,unpopular,14514,wearec,DPSBR,0.01,0.213299223585817
yoochoose1_64,unpopular,14514,wearec,Poisoning-SSL,0.01,0.0929192457690794
yoochoose1_64,unpopular,14514,wearec,TC-SACP-C,0.01,0.2243550753157537
yoochoose1_64,unpopular,14514,wearec,TC-SACP-G,0.01,0.1845862105978747
yoochoose1_64,unpopular,16571,freqrec,CREAT,0.01,0.130952806898279
yoochoose1_64,unpopular,16571,freqrec,DPSBR,0.01,0.085727575226305
yoochoose1_64,unpopular,16571,freqrec,Poisoning-SSL,0.01,0.0568356649611792
yoochoose1_64,unpopular,16571,freqrec,TC-SACP-C,0.01,0.127106515438835
yoochoose1_64,unpopular,16571,freqrec,TC-SACP-G,0.01,0.0825789831478764
yoochoose1_64,unpopular,16571,mdhg,CREAT,0.01,0.9922179684425204
