dataset,target_type,target_item,victim_model,metric,k,value,method
diginetica,popular,39588,freqrec,recall,20,0.013490420322718459,TC-SACP-G w/o Sur.
diginetica,popular,39588,freqrec,recall,30,0.031154490781819973,TC-SACP-G w/o Sur.
diginetica,popular,39588,freqrec,recall,40,0.06033717834960071,TC-SACP-G w/o Sur.
diginetica,popular,39588,freqrec,recall,50,0.1029445594662986,TC-SACP-G w/o Sur.
diginetica,popular,39588,freqrec,mrr,10,0.0006049797420693612,TC-SACP-G w/o Sur.
diginetica,popular,39588,freqrec,mrr,20,0.0012411500152115149,TC-SACP-G w/o Sur.
diginetica,popular,39588,freqrec,mrr,30,0.0019283022739834442,TC-SACP-G w/o Sur.
diginetica,popular,39588,freqrec,mrr,40,0.002748847590264654,TC-SACP-G w/o Sur.
diginetica,popular,39588,freqrec,mrr,50,0.0036835529299156728,TC-SACP-G w/o Sur.
diginetica,popular,39588,mdhg,recall,10,0.004551579085740576,TC-SACP-G w/o Sur.
diginetica,popular,39588,mdhg,recall,20,0.009283906799434749,TC-SACP-G w/o Sur.
diginetica,popular,39588,mdhg,recall,30,0.013769759111374019,TC-SACP-G w/o Sur.
diginetica,popular,39588,mdhg,recall,40,0.01818988464951198,TC-SACP-G w/o Sur.
diginetica,popular,39588,mdhg,recall,50,0.024154589371980676,TC-SACP-G w/o Sur.
diginetica,popular,39588,mdhg,mrr,10,0.0005758656503012223,TC-SACP-G w/o Sur.
diginetica,popular,39588,mdhg,mrr,20,0.0008932256798985547,TC-SACP-G w/o Sur.
diginetica,popular,39588,mdhg,mrr,30,0.0010747962750647297,TC-SACP-G w/o Sur.
diginetica,popular,39588,mdhg,mrr,40,0.00119995769556104,TC-SACP-G w/o Sur.
diginetica,popular,39588,mdhg,mrr,50,0.001330520070300916,TC-SACP-G w/o Sur.
diginetica,popular,39588,miasrec,recall,10,0.24708337441256695,TC-SACP-G w/o Sur.
diginetica,popular,39588,miasrec,recall,20,0.5161523546616714,TC-SACP-G w/o Sur.
diginetica,popular,39588,miasrec,recall,30,0.6717276282493674,TC-SACP-G w/o Sur.
diginetica,popular,39588,miasrec,recall,40,0.7633836143152913,TC-SACP-G w/o Sur.
diginetica,popular,39588,miasrec,recall,50,0.8199415031713169,TC-SACP-G w/o Sur.
diginetica,popular,39588,miasrec,mrr,10,0.05972260693250589,TC-SACP-G w/o Sur.
diginetica,popular,39588,miasrec,mrr,20,0.0781263488248633,TC-SACP-G w/o Sur.
diginetica,popular,39588,miasrec,mrr,30,0.08440711045528629,TC-SACP-G w/o Sur.
diginetica,popular,39588,miasrec,mrr,40,0.08703292996365365,TC-SACP-G w/o Sur.
diginetica,popular,39588,miasrec,mrr,50,0.08828977143773829,TC-SACP-G w/o Sur.
diginetica,popular,39588,srgnn,recall,10,0.14931479838312137,TC-SACP-G w/o Sur.
diginetica,popular,39588,srgnn,recall,20,0.24736271320122252,TC-SACP-G w/o Sur.
diginetica,popular,39588,srgnn,recall,30,0.3347628906635118,TC-SACP-G w/o Sur.
diginetica,popular,39588,srgnn,recall,40,0.4032501889644747,TC-SACP-G w/o Sur.
diginetica,popular,39588,srgnn,recall,50,0.459347990403891,TC-SACP-G w/o Sur.
diginetica,popular,39588,srgnn,mrr,10,0.05399163652885437,TC-SACP-G w/o Sur.
diginetica,popular,39588,srgnn,mrr,20,0.060629569404286,TC-SACP-G w/o Sur.
diginetica,popular,39588,srgnn,mrr,30,0.064111906517729,TC-SACP-G w/o Sur.
diginetica,popular,39588,srgnn,mrr,40,0.06606155610991794,TC-SACP-G w/o Sur.
diginetica,popular,39588,srgnn,mrr,50,0.06730258988338125,TC-SACP-G w/o Sur.
diginetica,popular,39588,tron,recall,10,0.09985540109763712,TC-SACP-G w/o Sur.
diginetica,popular,39588,tron,recall,20,0.22243583423707647,TC-SACP-G w/o Sur.
diginetica,popular,39588,tron,recall,30,0.33601169936573666,TC-SACP-G w/o Sur.
diginetica,popular,39588,tron,recall,40,0.4347333136153012,TC-SACP-G w/o Sur.
diginetica,popular,39588,tron,recall,50,0.5180419994084591,TC-SACP-G w/o Sur.
diginetica,popular,39588,tron,mrr,10,0.0218703296823673,TC-SACP-G w/o Sur.
diginetica,popular,39588,tron,mrr,20,0.030085744762298472,TC-SACP-G w/o Sur.
diginetica,popular,39588,tron,mrr,30,0.03461167623024107,TC-SACP-G w/o Sur.
diginetica,popular,39588,tron,mrr,40,0.037415253022016495,TC-SACP-G w/o Sur.
diginetica,popular,39588,tron,mrr,50,0.03926001157535632,TC-SACP-G w/o Sur.
diginetica,popular,39588,wearec,recall,10,0.01102566630516941,TC-SACP-G w/o Sur.
diginetica,popular,39588,wearec,recall,20,0.03210752900193894,TC-SACP-G w/o Sur.
diginetica,popular,39588,wearec,recall,30,0.07060698675605508,TC-SACP-G w/o Sur.
diginetica,popular,39588,wearec,recall,40,0.13828913207795196,TC-SACP-G w/o Sur.
diginetica,popular,39588,wearec,recall,50,0.2319990798251668,TC-SACP-G w/o Sur.
diginetica,popular,39588,wearec,mrr,10,0.0020220828918945896,TC-SACP-G w/o Sur.
diginetica,popular,39588,wearec,mrr,20,0.0033901680860769614,TC-SACP-G w/o Sur.
diginetica,popular,39588,wearec,mrr,30,0.004891395663972634,TC-SACP-G w/o Sur.
diginetica,popular,39588,wearec,mrr,40,0.006787037102798054,TC-SACP-G w/o Sur.
diginetica,popular,39588,wearec,mrr,50,0.00884555447294444,TC-SACP-G w/o Sur.
diginetica,popular,4092,freqrec,recall,10,0.00676985770153472,TC-SACP-G w/o Sur.
diginetica,popular,4092,freqrec,recall,20,0.02403956751782839,TC-SACP-G w/o Sur.
diginetica,popular,4092,freqrec,recall,30,0.05890762101942226,TC-SACP-G w/o Sur.
diginetica,popular,4092,freqrec,recall,40,0.10741398008478754,TC-SACP-G w/o Sur.
diginetica,popular,4092,freqrec,recall,50,0.16707745900292484,TC-SACP-G w/o Sur.
diginetica,popular,4092,freqrec,mrr,10,0.0012657685572503702,TC-SACP-G w/o Sur.
diginetica,popular,4092,freqrec,mrr,20,0.002362376492400358,TC-SACP-G w/o Sur.
diginetica,popular,4092,freqrec,mrr,30,0.003728605055866676,TC-SACP-G w/o Sur.
diginetica,popular,4092,freqrec,mrr,40,0.005096020200746927,TC-SACP-G w/o Sur.
diginetica,popular,4092,freqrec,mrr,50,0.0064067806261792655,TC-SACP-G w/o Sur.
diginetica,popular,4092,mdhg,recall,10,0.0013802622498274672,TC-SACP-G w/o Sur.
diginetica,popular,4092,mdhg,recall,20,0.003664267639422919,TC-SACP-G w/o Sur.
diginetica,popular,4092,mdhg,recall,30,0.006359065365276546,TC-SACP-G w/o Sur.
diginetica,popular,4092,mdhg,recall,40,0.010138354858851754,TC-SACP-G w/o Sur.
diginetica,popular,4092,mdhg,recall,50,0.015905879259916527,TC-SACP-G w/o Sur.
diginetica,popular,4092,mdhg,mrr,10,0.00023984403975530844,TC-SACP-G w/o Sur.
diginetica,popular,4092,mdhg,mrr,20,0.00038729016421161185,TC-SACP-G w/o Sur.
diginetica,popular,4092,mdhg,mrr,30,0.0004925805926615941,TC-SACP-G w/o Sur.
diginetica,popular,4092,mdhg,mrr,40,0.0005987252434410155,TC-SACP-G w/o Sur.
diginetica,popular,4092,mdhg,mrr,50,0.0007259397575971997,TC-SACP-G w/o Sur.
diginetica,popular,4092,miasrec,recall,10,0.34223931118341056,TC-SACP-G w/o Sur.
diginetica,popular,4092,miasrec,recall,20,0.6548029839955306,TC-SACP-G w/o Sur.
diginetica,popular,4092,miasrec,recall,30,0.7964113181504486,TC-SACP-G w/o Sur.
diginetica,popular,4092,miasrec,recall,40,0.8767622991225476,TC-SACP-G w/o Sur.
diginetica,popular,4092,miasrec,recall,50,0.9238555325511847,TC-SACP-G w/o Sur.
diginetica,popular,4092,miasrec,mrr,10,0.07816924983320826,TC-SACP-G w/o Sur.
diginetica,popular,4092,miasrec,mrr,20,0.09997198428345724,TC-SACP-G w/o Sur.
diginetica,popular,4092,miasrec,mrr,30,0.10573602866688835,TC-SACP-G w/o Sur.
diginetica,popular,4092,miasrec,mrr,40,0.10803840187598858,TC-SACP-G w/o Sur.
diginetica,popular,4092,miasrec,mrr,50,0.10908777002459968,TC-SACP-G w/o Sur.
diginetica,popular,4092,srgnn,recall,10,0.14655427388346642,TC-SACP-G w/o Sur.
diginetica,popular,4092,srgnn,recall,20,0.2502218278615794,TC-SACP-G w/o Sur.
diginetica,popular,4092,srgnn,recall,30,0.3326432022084196,TC-SACP-G w/o Sur.
diginetica,popular,4092,srgnn,recall,40,0.39860001971803216,TC-SACP-G w/o Sur.
diginetica,popular,4092,srgnn,recall,50,0.45346544414867396,TC-SACP-G w/o Sur.
diginetica,popular,4092,srgnn,mrr,10,0.05355888310388971,TC-SACP-G w/o Sur.
diginetica,popular,4092,srgnn,mrr,20,0.060629118633095516,TC-SACP-G w/o Sur.
diginetica,popular,4092,srgnn,mrr,30,0.06393158912236033,TC-SACP-G w/o Sur.
diginetica,popular,4092,srgnn,mrr,40,0.06581228086339296,TC-SACP-G w/o Sur.
diginetica,popular,4092,srgnn,mrr,50,0.06702699829799953,TC-SACP-G w/o Sur.
diginetica,popular,4092,tron,recall,10,0.06644976831312235,TC-SACP-G w/o Sur.
diginetica,popular,4092,tron,recall,20,0.15138519175786255,TC-SACP-G w/o Sur.
diginetica,popular,4092,tron,recall,30,0.233116434979789,TC-SACP-G w/o Sur.
diginetica,popular,4092,tron,recall,40,0.3081106838870814,TC-SACP-G w/o Sur.
diginetica,popular,4092,tron,recall,50,0.3709290479476815,TC-SACP-G w/o Sur.
diginetica,popular,4092,tron,mrr,10,0.015099533026921423,TC-SACP-G w/o Sur.
diginetica,popular,4092,tron,mrr,20,0.020751192273080508,TC-SACP-G w/o Sur.
diginetica,popular,4092,tron,mrr,30,0.023998228394940237,TC-SACP-G w/o Sur.
diginetica,popular,4092,tron,mrr,40,0.02613075182014916,TC-SACP-G w/o Sur.
diginetica,popular,4092,tron,mrr,50,0.027520245742630293,TC-SACP-G w/o Sur.
diginetica,popular,4092,wearec,recall,10,0.014969272733247888,TC-SACP-G w/o Sur.
diginetica,popular,4092,wearec,recall,20,0.046485260770975055,TC-SACP-G w/o Sur.
diginetica,popular,4092,wearec,recall,30,0.10532715501659601,TC-SACP-G w/o Sur.
diginetica,popular,4092,wearec,recall,40,0.20391731571855795,TC-SACP-G w/o Sur.
diginetica,popular,4092,wearec,recall,50,0.3253968253968254,TC-SACP-G w/o Sur.
diginetica,popular,4092,wearec,mrr,10,0.0024529323269833975,TC-SACP-G w/o Sur.
diginetica,popular,4092,wearec,mrr,20,0.004475380440465175,TC-SACP-G w/o Sur.
diginetica,popular,4092,wearec,mrr,30,0.006752635473168129,TC-SACP-G w/o Sur.
diginetica,popular,4092,wearec,mrr,40,0.009521754529954966,TC-SACP-G w/o Sur.
diginetica,popular,4092,wearec,mrr,50,0.012201520578168795,TC-SACP-G w/o Sur.
diginetica,popular,5334,freqrec,recall,10,0.003138453449012455,TC-SACP-G w/o Sur.
diginetica,popular,5334,freqrec,recall,20,0.010746327516513852,TC-SACP-G w/o Sur.
diginetica,popular,5334,freqrec,recall,30,0.027473791448946728,TC-SACP-G w/o Sur.
diginetica,popular,5334,freqrec,recall,40,0.0594170035163824,TC-SACP-G w/o Sur.
diginetica,popular,5334,freqrec,recall,50,0.10593512767425811,TC-SACP-G w/o Sur.
diginetica,popular,5334,freqrec,mrr,10,0.0005173440436676164,TC-SACP-G w/o Sur.
diginetica,popular,5334,freqrec,mrr,20,0.0010059315334686424,TC-SACP-G w/o Sur.
diginetica,popular,5334,freqrec,mrr,30,0.0016469049921625665,TC-SACP-G w/o Sur.
diginetica,popular,5334,freqrec,mrr,40,0.0025486470315244482,TC-SACP-G w/o Sur.
diginetica,popular,5334,freqrec,mrr,50,0.0035696533703586937,TC-SACP-G w/o Sur.
diginetica,popular,5334,mdhg,recall,10,0.0007887212856156955,TC-SACP-G w/o Sur.
diginetica,popular,5334,mdhg,recall,20,0.0018074862795359689,TC-SACP-G w/o Sur.
diginetica,popular,5334,mdhg,recall,30,0.003647835945972592,TC-SACP-G w/o Sur.
diginetica,popular,5334,mdhg,recall,40,0.0065398139932301425,TC-SACP-G w/o Sur.
diginetica,popular,5334,mdhg,recall,50,0.009842584376745867,TC-SACP-G w/o Sur.
diginetica,popular,5334,mdhg,mrr,10,0.0001986539574038341,TC-SACP-G w/o Sur.
diginetica,popular,5334,mdhg,mrr,20,0.00026067245132788954,TC-SACP-G w/o Sur.
diginetica,popular,5334,mdhg,mrr,30,0.0003326556864851573,TC-SACP-G w/o Sur.
diginetica,popular,5334,mdhg,mrr,40,0.00041368329369427894,TC-SACP-G w/o Sur.
diginetica,popular,5334,mdhg,mrr,50,0.00048611797454676544,TC-SACP-G w/o Sur.
diginetica,popular,5334,miasrec,recall,10,0.21555095468138946,TC-SACP-G w/o Sur.
diginetica,popular,5334,miasrec,recall,20,0.5069506063294883,TC-SACP-G w/o Sur.
diginetica,popular,5334,miasrec,recall,30,0.6725985080022348,TC-SACP-G w/o Sur.
diginetica,popular,5334,miasrec,recall,40,0.7650267836603241,TC-SACP-G w/o Sur.
diginetica,popular,5334,miasrec,recall,50,0.8251667816885209,TC-SACP-G w/o Sur.
diginetica,popular,5334,miasrec,mrr,10,0.05063788877256313,TC-SACP-G w/o Sur.
diginetica,popular,5334,miasrec,mrr,20,0.07044750663196828,TC-SACP-G w/o Sur.
diginetica,popular,5334,miasrec,mrr,30,0.07716758448278926,TC-SACP-G w/o Sur.
diginetica,popular,5334,miasrec,mrr,40,0.07982103841343152,TC-SACP-G w/o Sur.
diginetica,popular,5334,miasrec,mrr,50,0.08116081415534766,TC-SACP-G w/o Sur.
diginetica,popular,5334,srgnn,recall,10,0.15771139373623846,TC-SACP-G w/o Sur.
diginetica,popular,5334,srgnn,recall,20,0.25802688225048476,TC-SACP-G w/o Sur.
diginetica,popular,5334,srgnn,recall,30,0.3414012948174439,TC-SACP-G w/o Sur.
diginetica,popular,5334,srgnn,recall,40,0.40653652765454007,TC-SACP-G w/o Sur.
diginetica,popular,5334,srgnn,recall,50,0.4565381708238851,TC-SACP-G w/o Sur.
diginetica,popular,5334,srgnn,mrr,10,0.056091293967169595,TC-SACP-G w/o Sur.
diginetica,popular,5334,srgnn,mrr,20,0.06290664116312691,TC-SACP-G w/o Sur.
diginetica,popular,5334,srgnn,mrr,30,0.06625286650481997,TC-SACP-G w/o Sur.
diginetica,popular,5334,srgnn,mrr,40,0.06811200133514377,TC-SACP-G w/o Sur.
diginetica,popular,5334,srgnn,mrr,50,0.06921966775982825,TC-SACP-G w/o Sur.
diginetica,popular,5334,tron,recall,10,0.09942817706792863,TC-SACP-G w/o Sur.
diginetica,popular,5334,tron,recall,20,0.2366492490716093,TC-SACP-G w/o Sur.
diginetica,popular,5334,tron,recall,30,0.37283512438791944,TC-SACP-G w/o Sur.
diginetica,popular,5334,tron,recall,40,0.4864931479838312,TC-SACP-G w/o Sur.
diginetica,popular,5334,tron,recall,50,0.5816490847546748,TC-SACP-G w/o Sur.
diginetica,popular,5334,tron,mrr,10,0.021924756406664806,TC-SACP-G w/o Sur.
diginetica,popular,5334,tron,mrr,20,0.031076789312744196,TC-SACP-G w/o Sur.
diginetica,popular,5334,tron,mrr,30,0.03650390497188563,TC-SACP-G w/o Sur.
diginetica,popular,5334,tron,mrr,40,0.0397414862521508,TC-SACP-G w/o Sur.
diginetica,popular,5334,tron,mrr,50,0.04184851014350294,TC-SACP-G w/o Sur.
diginetica,popular,5334,wearec,recall,10,0.010466988727858293,TC-SACP-G w/o Sur.
diginetica,popular,5334,wearec,recall,20,0.038170823885109596,TC-SACP-G w/o Sur.
diginetica,popular,5334,wearec,recall,30,0.08845180584311019,TC-SACP-G w/o Sur.
diginetica,popular,5334,wearec,recall,40,0.18298333826284136,TC-SACP-G w/o Sur.
diginetica,popular,5334,wearec,recall,50,0.32023727365342275,TC-SACP-G w/o Sur.
diginetica,popular,5334,wearec,mrr,10,0.0017126062908868812,TC-SACP-G w/o Sur.
diginetica,popular,5334,wearec,mrr,20,0.003500593871555389,TC-SACP-G w/o Sur.
diginetica,popular,5334,wearec,mrr,30,0.005471525942350475,TC-SACP-G w/o Sur.
diginetica,popular,5334,wearec,mrr,40,0.008118619888438476,TC-SACP-G w/o Sur.
diginetica,popular,5334,wearec,mrr,50,0.011135159875185853,TC-SACP-G w/o Sur.
diginetica,popular,5418,freqrec,recall,10,0.004962371421998751,TC-SACP-G w/o Sur.
diginetica,popular,5418,freqrec,recall,20,0.019044332708928982,TC-SACP-G w/o Sur.
diginetica,popular,5418,freqrec,recall,30,0.05102040816326531,TC-SACP-G w/o Sur.
diginetica,popular,5418,freqrec,recall,40,0.09689769627657827,TC-SACP-G w/o Sur.
diginetica,popular,5418,freqrec,recall,50,0.1607841204114496,TC-SACP-G w/o Sur.
diginetica,popular,5418,freqrec,mrr,10,0.0008744008300352605,TC-SACP-G w/o Sur.
diginetica,popular,5418,freqrec,mrr,20,0.001762296094304264,TC-SACP-G w/o Sur.
diginetica,popular,5418,freqrec,mrr,30,0.0030132200260827397,TC-SACP-G w/o Sur.
diginetica,popular,5418,freqrec,mrr,40,0.004301590008782993,TC-SACP-G w/o Sur.
diginetica,popular,5418,freqrec,mrr,50,0.005704146720918506,TC-SACP-G w/o Sur.
diginetica,popular,5418,mdhg,recall,10,0.9998849781458478,TC-SACP-G w/o Sur.
diginetica,popular,5418,mdhg,recall,20,0.999901409839298,TC-SACP-G w/o Sur.
diginetica,popular,5418,mdhg,recall,30,0.999901409839298,TC-SACP-G w/o Sur.
diginetica,popular,5418,mdhg,recall,40,0.999901409839298,TC-SACP-G w/o Sur.
diginetica,popular,5418,mdhg,recall,50,0.999901409839298,TC-SACP-G w/o Sur.
diginetica,popular,5418,mdhg,mrr,10,0.9998621563493889,TC-SACP-G w/o Sur.
diginetica,popular,5418,mdhg,mrr,20,0.9998631833302295,TC-SACP-G w/o Sur.
diginetica,popular,5418,mdhg,mrr,30,0.9998631833302295,TC-SACP-G w/o Sur.
diginetica,popular,5418,mdhg,mrr,40,0.9998631833302295,TC-SACP-G w/o Sur.
diginetica,popular,5418,mdhg,mrr,50,0.9998631833302295,TC-SACP-G w/o Sur.
diginetica,popular,5418,miasrec,recall,10,0.2921062144664629,TC-SACP-G w/o Sur.
diginetica,popular,5418,miasrec,recall,20,0.6543921916592724,TC-SACP-G w/o Sur.
diginetica,popular,5418,miasrec,recall,30,0.8417134969930001,TC-SACP-G w/o Sur.
diginetica,popular,5418,miasrec,recall,40,0.9192546583850931,TC-SACP-G w/o Sur.
diginetica,popular,5418,miasrec,recall,50,0.9497190180419994,TC-SACP-G w/o Sur.
diginetica,popular,5418,miasrec,mrr,10,0.06725020044057922,TC-SACP-G w/o Sur.
diginetica,popular,5418,miasrec,mrr,20,0.09184504479850099,TC-SACP-G w/o Sur.
diginetica,popular,5418,miasrec,mrr,30,0.09949230818941061,TC-SACP-G w/o Sur.
diginetica,popular,5418,miasrec,mrr,40,0.1017372627029819,TC-SACP-G w/o Sur.
diginetica,popular,5418,miasrec,mrr,50,0.1024213669683468,TC-SACP-G w/o Sur.
diginetica,popular,5418,srgnn,recall,10,0.14103322488415657,TC-SACP-G w/o Sur.
diginetica,popular,5418,srgnn,recall,20,0.24335337999934273,TC-SACP-G w/o Sur.
diginetica,popular,5418,srgnn,recall,30,0.323917972986296,TC-SACP-G w/o Sur.
diginetica,popular,5418,srgnn,recall,40,0.38951329324000133,TC-SACP-G w/o Sur.
diginetica,popular,5418,srgnn,recall,50,0.44840448256597326,TC-SACP-G w/o Sur.
diginetica,popular,5418,srgnn,mrr,10,0.05356584701206628,TC-SACP-G w/o Sur.
diginetica,popular,5418,srgnn,mrr,20,0.06050273435399464,TC-SACP-G w/o Sur.
diginetica,popular,5418,srgnn,mrr,30,0.06371633326132439,TC-SACP-G w/o Sur.
diginetica,popular,5418,srgnn,mrr,40,0.06557769878729944,TC-SACP-G w/o Sur.
diginetica,popular,5418,srgnn,mrr,50,0.0668801246407113,TC-SACP-G w/o Sur.
diginetica,popular,5418,tron,recall,10,0.04165434289657892,TC-SACP-G w/o Sur.
diginetica,popular,5418,tron,recall,20,0.13334319234940353,TC-SACP-G w/o Sur.
diginetica,popular,5418,tron,recall,30,0.24585099740379243,TC-SACP-G w/o Sur.
diginetica,popular,5418,tron,recall,40,0.3589996385027441,TC-SACP-G w/o Sur.
diginetica,popular,5418,tron,recall,50,0.4606789575733675,TC-SACP-G w/o Sur.
diginetica,popular,5418,tron,mrr,10,0.0078064171761795965,TC-SACP-G w/o Sur.
diginetica,popular,5418,tron,mrr,20,0.013800557228078733,TC-SACP-G w/o Sur.
diginetica,popular,5418,tron,mrr,30,0.01826224740917936,TC-SACP-G w/o Sur.
diginetica,popular,5418,tron,mrr,40,0.021471765594678664,TC-SACP-G w/o Sur.
diginetica,popular,5418,tron,mrr,50,0.023718551531617733,TC-SACP-G w/o Sur.
diginetica,popular,5418,wearec,recall,10,0.015051431200499524,TC-SACP-G w/o Sur.
diginetica,popular,5418,wearec,recall,20,0.05662361562982681,TC-SACP-G w/o Sur.
diginetica,popular,5418,wearec,recall,30,0.15253541029938544,TC-SACP-G w/o Sur.
diginetica,popular,5418,wearec,recall,40,0.2959676624272898,TC-SACP-G w/o Sur.
diginetica,popular,5418,wearec,recall,50,0.4370008873114463,TC-SACP-G w/o Sur.
diginetica,popular,5418,wearec,mrr,10,0.002521169498395165,TC-SACP-G w/o Sur.
diginetica,popular,5418,wearec,mrr,20,0.0051690175849030484,TC-SACP-G w/o Sur.
diginetica,popular,5418,wearec,mrr,30,0.00886714570242224,TC-SACP-G w/o Sur.
diginetica,popular,5418,wearec,mrr,40,0.012922190945514436,TC-SACP-G w/o Sur.
diginetica,popular,5418,wearec,mrr,50,0.016043903393751873,TC-SACP-G w/o Sur.
diginetica,popular,9496,freqrec,recall,10,0.00458444247264123,TC-SACP-G w/o Sur.
diginetica,popular,9496,freqrec,recall,20,0.01611949127477078,TC-SACP-G w/o Sur.
diginetica,popular,9496,freqrec,recall,30,0.03828584573926189,TC-SACP-G w/o Sur.
diginetica,popular,9496,freqrec,recall,40,0.07313746754740544,TC-SACP-G w/o Sur.
diginetica,popular,9496,freqrec,recall,50,0.1264418811002662,TC-SACP-G w/o Sur.
diginetica,popular,9496,freqrec,mrr,10,0.0007992062709601917,TC-SACP-G w/o Sur.
diginetica,popular,9496,freqrec,mrr,20,0.0015363544188918793,TC-SACP-G w/o Sur.
diginetica,popular,9496,freqrec,mrr,30,0.002401734783752634,TC-SACP-G w/o Sur.
diginetica,popular,9496,freqrec,mrr,40,0.003378880558850522,TC-SACP-G w/o Sur.
diginetica,popular,9496,freqrec,mrr,50,0.004547574560082492,TC-SACP-G w/o Sur.
diginetica,popular,9496,mdhg,recall,10,0.0006901311249137336,TC-SACP-G w/o Sur.
diginetica,popular,9496,mdhg,recall,20,0.002316868776496106,TC-SACP-G w/o Sur.
diginetica,popular,9496,mdhg,recall,30,0.004798054487495481,TC-SACP-G w/o Sur.
diginetica,popular,9496,mdhg,recall,40,0.00792007624305761,TC-SACP-G w/o Sur.
diginetica,popular,9496,mdhg,recall,50,0.011995136218738702,TC-SACP-G w/o Sur.
diginetica,popular,9496,mdhg,mrr,10,0.00011905153135558338,TC-SACP-G w/o Sur.
diginetica,popular,9496,mdhg,mrr,20,0.00022351725628001797,TC-SACP-G w/o Sur.
diginetica,popular,9496,mdhg,mrr,30,0.0003222898848854088,TC-SACP-G w/o Sur.
diginetica,popular,9496,mdhg,mrr,40,0.0004103110322605479,TC-SACP-G w/o Sur.
diginetica,popular,9496,mdhg,mrr,50,0.0004998543984204885,TC-SACP-G w/o Sur.
diginetica,popular,9496,miasrec,recall,10,0.2726017943409248,TC-SACP-G w/o Sur.
diginetica,popular,9496,miasrec,recall,20,0.6072660948437346,TC-SACP-G w/o Sur.
diginetica,popular,9496,miasrec,recall,30,0.7957376187189852,TC-SACP-G w/o Sur.
diginetica,popular,9496,miasrec,recall,40,0.8838936540799894,TC-SACP-G w/o Sur.
diginetica,popular,9496,miasrec,recall,50,0.9246606855302507,TC-SACP-G w/o Sur.
diginetica,popular,9496,miasrec,mrr,10,0.06529688940218452,TC-SACP-G w/o Sur.
diginetica,popular,9496,miasrec,mrr,20,0.0881264390158748,TC-SACP-G w/o Sur.
diginetica,popular,9496,miasrec,mrr,30,0.09578638709329998,TC-SACP-G w/o Sur.
diginetica,popular,9496,miasrec,mrr,40,0.09833516828970941,TC-SACP-G w/o Sur.
diginetica,popular,9496,miasrec,mrr,50,0.09924653417885802,TC-SACP-G w/o Sur.
diginetica,popular,9496,srgnn,recall,10,0.14461533405632784,TC-SACP-G w/o Sur.
diginetica,popular,9496,srgnn,recall,20,0.24348483354694536,TC-SACP-G w/o Sur.
